customer_id,segment_name,recency_days,frequency_180d,monetary_180d,ticket_count_90d,return_rate_180d,sessions_30d,campaign_clicks_30d
CUST00901,Champion,35,3,1694.62,2,0.0,9,0
CUST00902,Loyal Customer,6,1,1318.64,0,0.0,5,1
CUST00903,Discount Sensitive,42,1,632.18,1,0.0,13,0
CUST00904,Champion,41,4,3412.27,0,0.25,7,2
CUST00905,Champion,30,2,1971.87,0,0.0,11,1
CUST00906,Loyal Customer,38,2,1449.41,0,0.0,3,0
CUST00907,At Risk,220,0,0.0,0,0.0,2,0
CUST00908,High Value Unhappy,27,2,2799.02,1,0.0,3,2
CUST00909,At Risk,185,0,0.0,0,0.0,0,0
CUST00910,Discount Sensitive,127,1,1239.32,0,0.0,3,1
CUST00911,Loyal Customer,30,4,2586.44,0,0.0,2,0
CUST00912,At Risk,138,1,1252.31,0,0.0,0,2
CUST00913,At Risk,183,0,0.0,0,0.0,1,1
CUST00914,Loyal Customer,36,2,1175.85,0,0.0,13,0
CUST00915,Discount Sensitive,113,1,600.29,0,0.0,1,0
CUST00916,Champion,20,2,1344.17,1,0.0,9,1
CUST00917,At Risk,286,0,0.0,0,0.0,1,1
CUST00918,At Risk,236,0,0.0,0,0.0,1,0
CUST00919,Champion,10,2,1976.34,1,0.0,13,0
CUST00920,Discount Sensitive,66,1,761.95,1,1.0,12,3
CUST00921,At Risk,195,0,0.0,0,0.0,3,0
CUST00922,Loyal Customer,11,1,1131.6,0,0.0,9,3
CUST00923,Loyal Customer,57,2,1201.76,1,0.0,8,0
CUST00924,Loyal Customer,44,1,1642.68,0,0.0,1,1
CUST00925,Dormant,44,1,464.59,1,0.0,6,0
CUST00926,Champion,1,3,1704.96,1,0.0,5,0
CUST00927,At Risk,343,0,0.0,0,0.0,1,0
CUST00928,At Risk,229,0,0.0,0,0.0,1,2
CUST00929,Dormant,43,1,325.51,0,0.0,5,1
CUST00930,Champion,59,4,2336.49,1,0.25,9,0
CUST00931,Discount Sensitive,30,1,1030.44,0,0.0,11,0
CUST00932,Dormant,83,1,688.68,1,1.0,12,0
CUST00933,At Risk,205,0,0.0,0,0.0,0,0
CUST00934,Dormant,44,1,664.65,1,0.0,4,1
CUST00935,Champion,28,5,3594.4,0,0.0,7,0
CUST00936,High Value Unhappy,35,1,1697.0,1,0.0,3,1
CUST00937,Dormant,126,2,1039.65,0,0.0,2,2
CUST00938,High Value Unhappy,26,1,1882.4,1,0.0,2,0
CUST00939,Dormant,9,1,560.91,0,0.0,7,2
CUST00940,At Risk,236,0,0.0,0,0.0,0,0
CUST00941,At Risk,183,0,0.0,0,0.0,6,1
CUST00942,Discount Sensitive,7,1,407.18,1,1.0,4,1
CUST00943,At Risk,346,0,0.0,0,0.0,2,0
CUST00944,Discount Sensitive,74,1,630.93,1,1.0,1,1
CUST00945,Loyal Customer,4,1,1143.18,0,0.0,5,0
CUST00946,Discount Sensitive,173,1,542.29,0,0.0,4,5
CUST00947,Loyal Customer,41,3,1553.36,0,0.0,0,0
CUST00948,Dormant,79,1,923.64,0,0.0,11,0
CUST00949,At Risk,130,1,610.5,0,0.0,2,0
CUST00950,At Risk,209,0,0.0,0,0.0,5,0
CUST00951,Dormant,62,1,602.19,0,0.0,6,2
CUST00952,Champion,42,4,3262.96,0,0.0,16,4
CUST00953,Champion,9,3,1925.94,0,0.333,5,2
CUST00954,Loyal Customer,25,2,769.86,0,0.0,12,2
CUST00955,Loyal Customer,63,2,748.92,0,0.0,4,0
CUST00956,Champion,31,2,2241.69,1,0.0,10,1
CUST00957,Loyal Customer,37,2,1174.32,0,0.0,5,0
CUST00958,At Risk,160,2,1033.42,0,0.0,2,0
CUST00959,Discount Sensitive,63,2,644.14,0,0.5,0,0
CUST00960,At Risk,146,1,1599.13,0,1.0,1,0
CUST00961,At Risk,151,2,1378.71,0,0.0,2,0
CUST00962,Dormant,22,1,349.41,1,1.0,9,0
CUST00963,Discount Sensitive,103,1,641.2,0,0.0,9,1
CUST00964,At Risk,219,0,0.0,0,0.0,0,0
CUST00965,Loyal Customer,8,2,507.14,2,0.0,5,0
CUST00966,High Value Unhappy,40,1,2196.79,1,0.0,4,2
CUST00967,At Risk,218,0,0.0,0,0.0,2,0
CUST00968,Discount Sensitive,98,1,551.82,1,0.0,12,0
CUST00969,Loyal Customer,31,2,1233.07,0,0.0,14,4
CUST00970,At Risk,188,0,0.0,0,0.0,6,3
CUST00971,Champion,62,4,2566.58,0,0.0,20,2
CUST00972,Dormant,64,1,1679.36,0,0.0,5,4
CUST00973,Loyal Customer,22,2,908.68,0,0.0,4,0
CUST00974,Champion,79,3,3016.38,0,0.0,11,0
CUST00975,Discount Sensitive,50,1,538.78,0,0.0,11,0
CUST00976,Dormant,5,1,565.07,0,0.0,9,3
CUST00977,Champion,5,2,1375.45,0,0.0,9,2
CUST00978,At Risk,307,0,0.0,0,0.0,0,0
CUST00979,Dormant,103,1,699.31,0,0.0,5,0
CUST00980,Dormant,81,1,492.33,0,0.0,4,1
CUST00981,Loyal Customer,103,2,1804.73,0,0.0,6,0
CUST00982,Loyal Customer,90,4,1862.89,0,0.0,4,2
CUST00983,At Risk,256,0,0.0,0,0.0,1,0
CUST00984,Loyal Customer,44,2,1055.25,0,0.0,3,0
CUST00985,Dormant,85,1,734.6,1,0.0,5,0
CUST00986,Loyal Customer,62,2,1068.02,0,0.0,1,0
CUST00987,High Value Unhappy,7,1,1720.99,1,0.0,2,0
CUST00988,Loyal Customer,3,5,3639.98,0,0.0,3,0
CUST00989,At Risk,158,2,934.14,0,0.0,0,0
CUST00990,Loyal Customer,167,3,3332.24,0,0.0,6,0
CUST00991,Champion,41,3,3874.42,0,0.0,9,1
CUST00992,At Risk,272,0,0.0,0,0.0,6,3
CUST00993,At Risk,164,1,1246.69,0,0.0,1,0
CUST00994,Loyal Customer,52,2,2173.23,0,0.0,8,1
CUST00995,Discount Sensitive,159,1,538.57,0,0.0,6,1
CUST00996,Champion,8,5,2250.83,1,0.0,14,0
CUST00997,At Risk,180,1,325.85,0,0.0,4,1
CUST00998,Champion,63,3,3005.34,0,0.0,6,0
CUST00999,At Risk,148,1,1000.1,0,0.0,0,1
CUST01000,Loyal Customer,52,2,746.93,0,0.0,3,0
CUST01001,At Risk,313,0,0.0,0,0.0,1,2
CUST01002,Loyal Customer,71,2,1215.2,0,0.0,11,0
CUST01003,At Risk,138,1,944.62,0,0.0,6,0
CUST01004,At Risk,215,0,0.0,0,0.0,1,0
CUST01005,At Risk,144,1,1329.67,0,0.0,4,0
CUST01006,Dormant,4,1,404.58,0,0.0,3,0
CUST01007,Loyal Customer,86,2,1237.64,0,0.0,5,2
CUST01008,At Risk,269,0,0.0,0,0.0,1,0
CUST01009,Dormant,41,1,334.39,0,0.0,7,0
CUST01010,Dormant,22,1,531.29,0,0.0,3,0
CUST01011,At Risk,365,0,0.0,0,0.0,4,0
CUST01012,Loyal Customer,30,2,1273.46,1,0.0,7,0
CUST01013,At Risk,307,0,0.0,0,0.0,0,0
CUST01014,At Risk,137,1,669.36,0,0.0,1,1
CUST01015,Dormant,39,1,522.47,0,0.0,12,1
CUST01016,Loyal Customer,0,2,879.15,0,0.0,6,0
CUST01017,At Risk,133,2,1167.28,0,0.5,3,0
CUST01018,Discount Sensitive,4,1,403.76,1,0.0,10,1
CUST01019,At Risk,290,0,0.0,0,0.0,4,3
CUST01020,At Risk,131,1,236.73,0,0.0,1,0
CUST01021,Loyal Customer,15,2,1013.42,1,0.5,6,2
CUST01022,At Risk,252,0,0.0,0,0.0,0,0
CUST01023,At Risk,204,0,0.0,0,0.0,8,0
CUST01024,Dormant,20,1,370.39,0,0.0,10,2
CUST01025,Champion,29,2,2765.56,1,0.0,20,5
CUST01026,Discount Sensitive,65,1,220.88,0,0.0,9,1
CUST01027,Champion,58,4,4029.95,1,0.0,11,0
CUST01028,At Risk,173,1,2809.6,0,0.0,6,0
CUST01029,Dormant,110,1,302.44,0,0.0,3,0
CUST01030,Champion,32,5,5590.34,0,0.0,10,2
CUST01031,Discount Sensitive,174,1,439.44,0,0.0,4,0
CUST01032,Discount Sensitive,11,1,624.38,0,0.0,5,2
CUST01033,High Value Unhappy,14,6,3749.69,2,0.167,4,1
CUST01034,Dormant,100,1,777.18,0,0.0,9,2
CUST01035,Champion,5,4,1334.0,0,0.0,5,1
CUST01036,Loyal Customer,141,3,3112.55,0,0.0,8,0
CUST01037,Discount Sensitive,8,1,681.83,0,0.0,6,0
CUST01038,Loyal Customer,52,3,1370.19,1,0.0,4,1
CUST01039,At Risk,129,1,544.8,0,0.0,12,1
CUST01040,At Risk,130,1,594.23,0,0.0,1,0
CUST01041,Discount Sensitive,164,1,149.0,0,0.0,1,0
CUST01042,Dormant,0,1,610.96,0,0.0,10,1
CUST01043,Discount Sensitive,74,1,464.25,0,0.0,1,0
CUST01044,Loyal Customer,84,1,2141.49,0,0.0,2,0
CUST01045,At Risk,143,1,478.91,0,0.0,4,0
CUST01046,Dormant,105,1,1032.89,0,0.0,1,0
CUST01047,At Risk,149,1,389.07,0,0.0,2,0
CUST01048,Dormant,128,1,616.59,0,0.0,8,0
CUST01049,At Risk,144,1,345.2,0,0.0,6,1
CUST01050,Champion,5,2,1629.56,0,0.0,8,0
CUST01051,Dormant,103,1,632.45,0,0.0,7,3
CUST01052,At Risk,173,1,763.75,0,0.0,7,0
CUST01053,At Risk,146,1,2124.84,0,0.0,0,0
CUST01054,Discount Sensitive,176,1,523.99,0,0.0,1,0
CUST01055,At Risk,206,0,0.0,0,0.0,12,3
CUST01056,High Value Unhappy,64,3,2638.62,1,0.333,3,0
CUST01057,Loyal Customer,2,1,916.36,1,0.0,3,2
CUST01058,Discount Sensitive,110,1,358.99,0,0.0,1,1
CUST01059,At Risk,146,1,601.72,0,0.0,5,0
CUST01060,High Value Unhappy,52,2,1762.54,1,0.0,2,0
CUST01061,Discount Sensitive,2,1,375.42,0,0.0,11,1
CUST01062,At Risk,294,0,0.0,0,0.0,1,2
CUST01063,Discount Sensitive,20,1,259.22,1,1.0,2,1
CUST01064,Loyal Customer,6,2,898.36,0,0.0,9,0
CUST01065,Dormant,3,1,621.74,0,0.0,4,0
CUST01066,Loyal Customer,11,1,816.92,0,0.0,2,2
CUST01067,Dormant,25,1,380.56,0,0.0,3,0
CUST01068,Loyal Customer,130,2,1631.92,0,0.0,2,0
CUST01069,Dormant,55,1,1446.51,0,0.0,3,1
CUST01070,Discount Sensitive,11,1,353.84,0,0.0,1,1
CUST01071,Loyal Customer,14,1,690.61,0,0.0,7,1
CUST01072,At Risk,183,0,0.0,0,0.0,8,3
CUST01073,High Value Unhappy,80,1,2726.65,1,1.0,5,0
CUST01074,Loyal Customer,114,2,1253.47,0,0.0,12,0
CUST01075,Loyal Customer,26,2,1464.29,2,1.0,1,0
CUST01076,Loyal Customer,83,2,1016.25,0,0.0,2,0
CUST01077,Discount Sensitive,68,1,1080.77,0,0.0,1,0
CUST01078,At Risk,156,1,415.88,0,0.0,2,1
CUST01079,At Risk,177,1,1832.92,0,0.0,5,0
CUST01080,Discount Sensitive,117,1,410.76,0,1.0,0,1
CUST01081,Loyal Customer,19,2,1142.41,0,0.0,0,1
CUST01082,Discount Sensitive,35,1,1181.66,0,0.0,4,0
CUST01083,At Risk,236,0,0.0,0,0.0,1,2
CUST01084,Loyal Customer,76,3,1482.72,0,0.0,3,0
CUST01085,At Risk,358,0,0.0,0,0.0,1,1
CUST01086,Loyal Customer,71,2,1458.11,1,0.5,8,0
CUST01087,Loyal Customer,2,1,839.43,1,1.0,2,1
CUST01088,Discount Sensitive,0,1,361.44,0,0.0,8,1
CUST01089,Discount Sensitive,25,1,337.51,0,0.0,2,0
CUST01090,Loyal Customer,144,2,1200.77,0,0.0,1,0
CUST01091,Dormant,87,1,505.4,1,0.0,7,0
CUST01092,At Risk,196,0,0.0,0,0.0,2,0
CUST01093,At Risk,285,0,0.0,0,0.0,5,0
CUST01094,Loyal Customer,72,3,1690.19,0,0.0,1,0
CUST01095,Dormant,41,1,455.86,0,0.0,2,1
CUST01096,Champion,3,6,4814.21,0,0.167,10,2
CUST01097,At Risk,233,0,0.0,0,0.0,4,0
CUST01098,At Risk,198,0,0.0,0,0.0,3,0
CUST01099,Champion,14,4,3261.15,0,0.0,9,2
CUST01100,Discount Sensitive,24,1,491.36,0,0.0,3,0
CUST01101,Loyal Customer,10,1,732.91,0,0.0,2,0
CUST01102,Dormant,79,1,1201.95,0,0.0,7,0
CUST01103,Loyal Customer,76,2,899.6,1,0.0,0,1
CUST01104,Dormant,99,1,515.98,0,0.0,8,0
CUST01105,Loyal Customer,84,3,1353.63,0,0.0,6,1
CUST01106,Dormant,81,1,1006.69,0,0.0,14,2
CUST01107,Dormant,91,2,980.07,0,0.0,2,0
CUST01108,Loyal Customer,40,2,1775.94,0,0.0,2,0
CUST01109,Discount Sensitive,25,1,304.94,0,0.0,7,1
CUST01110,At Risk,260,0,0.0,0,0.0,1,0
CUST01111,Dormant,95,2,876.58,1,0.0,1,1
CUST01112,High Value Unhappy,57,2,1951.21,1,0.0,5,1
CUST01113,Discount Sensitive,107,2,645.85,0,0.0,8,0
CUST01114,Discount Sensitive,147,1,831.94,0,0.0,1,0
CUST01115,High Value Unhappy,17,6,4036.99,2,0.167,4,0
CUST01116,High Value Unhappy,54,1,2054.97,1,0.0,7,0
CUST01117,Champion,42,4,2817.56,0,0.0,7,0
CUST01118,At Risk,170,1,618.9,0,0.0,0,1
CUST01119,Discount Sensitive,124,1,654.67,0,0.0,4,0
CUST01120,Dormant,61,1,1184.85,0,0.0,7,2
CUST01121,Discount Sensitive,88,1,149.0,0,0.0,0,0
CUST01122,Loyal Customer,6,1,1209.05,0,0.0,7,0
CUST01123,At Risk,182,0,0.0,0,0.0,1,0
CUST01124,Loyal Customer,172,3,1635.22,0,0.0,9,0
CUST01125,At Risk,245,0,0.0,0,0.0,2,1
CUST01126,Champion,16,2,2073.54,0,0.0,11,1
CUST01127,At Risk,130,2,774.69,0,0.0,1,0
CUST01128,At Risk,182,0,0.0,0,0.0,4,0
CUST01129,Discount Sensitive,157,1,675.97,0,0.0,7,0
CUST01130,Loyal Customer,99,2,1316.25,0,0.0,6,0
CUST01131,Dormant,22,1,590.57,1,0.0,4,2
CUST01132,Champion,4,2,2542.97,0,0.0,17,2
CUST01133,Loyal Customer,36,2,779.15,0,0.0,9,0
CUST01134,Loyal Customer,78,2,3034.1,0,0.0,13,0
CUST01135,Loyal Customer,93,2,2933.65,0,0.0,2,0
CUST01136,High Value Unhappy,97,3,2094.46,1,0.333,1,0
CUST01137,Discount Sensitive,115,1,468.15,0,1.0,9,0
CUST01138,Loyal Customer,134,2,1225.17,0,0.0,2,0
CUST01139,Loyal Customer,21,1,2270.63,0,0.0,4,0
CUST01140,Loyal Customer,22,3,1680.0,1,0.0,3,0
CUST01141,Dormant,115,1,691.6,0,0.0,2,0
CUST01142,Loyal Customer,40,2,1015.42,0,0.0,19,1
CUST01143,Discount Sensitive,0,1,438.47,0,0.0,1,0
CUST01144,Champion,38,3,3548.18,0,0.333,6,0
CUST01145,At Risk,183,0,0.0,0,0.0,2,1
CUST01146,Champion,23,2,1903.53,0,0.0,12,0
CUST01147,Champion,1,3,1074.03,0,0.0,12,0
CUST01148,Loyal Customer,128,7,5448.0,0,0.0,1,0
CUST01149,Loyal Customer,72,2,1019.31,0,0.0,0,0
CUST01150,At Risk,167,1,499.51,0,0.0,3,0
CUST01151,Dormant,105,1,716.41,0,0.0,1,1
CUST01152,Champion,1,6,5679.21,1,0.0,9,0
CUST01153,Discount Sensitive,33,1,714.43,1,1.0,7,1
CUST01154,Loyal Customer,55,2,1966.93,0,0.0,11,3
CUST01155,Champion,1,2,1251.41,2,1.0,12,0
CUST01156,Loyal Customer,7,2,807.15,0,0.0,5,0
CUST01157,Loyal Customer,0,1,738.92,0,0.0,7,1
CUST01158,Champion,42,3,3891.19,0,0.0,11,0
CUST01159,Loyal Customer,68,2,1438.23,0,0.0,2,0
CUST01160,At Risk,166,1,943.21,0,0.0,2,0
CUST01161,At Risk,154,2,1442.53,0,0.5,5,0
CUST01162,At Risk,175,1,377.52,0,0.0,1,0
CUST01163,At Risk,375,0,0.0,0,0.0,3,0
CUST01164,Discount Sensitive,37,1,965.68,0,0.0,15,0
CUST01165,At Risk,155,1,380.89,0,0.0,5,0
CUST01166,High Value Unhappy,41,2,1845.94,1,0.0,2,0
CUST01167,Loyal Customer,23,4,3206.29,0,0.0,3,0
CUST01168,Dormant,14,1,510.5,0,0.0,8,2
CUST01169,Discount Sensitive,54,1,1183.74,1,1.0,13,5
CUST01170,Discount Sensitive,139,1,294.87,0,0.0,2,0
CUST01171,Discount Sensitive,132,1,744.73,0,0.0,3,0
CUST01172,Loyal Customer,27,3,3081.49,0,0.0,4,0
CUST01173,Loyal Customer,78,2,969.44,0,0.0,9,0
CUST01174,Dormant,89,1,398.68,0,0.0,10,1
CUST01175,Champion,48,3,2166.05,0,0.0,9,1
CUST01176,At Risk,215,0,0.0,0,0.0,6,1
CUST01177,Loyal Customer,56,3,2144.58,0,0.0,0,0
CUST01178,Loyal Customer,67,3,1298.14,0,0.0,10,1
CUST01179,Dormant,108,1,536.83,0,0.0,5,0
CUST01180,High Value Unhappy,23,2,2328.54,2,1.0,2,1
CUST01181,At Risk,137,1,296.32,0,0.0,2,0
CUST01182,Discount Sensitive,108,1,520.96,0,0.0,8,0
CUST01183,Dormant,6,1,568.08,0,0.0,0,0
CUST01184,Champion,30,3,1606.64,0,0.0,5,1
CUST01185,Loyal Customer,23,2,1286.63,0,0.0,1,2
CUST01186,Loyal Customer,153,2,2183.8,0,0.0,1,0
CUST01187,High Value Unhappy,26,3,1729.96,1,0.0,3,0
CUST01188,Discount Sensitive,92,2,688.52,1,0.5,14,3
CUST01189,Loyal Customer,161,2,2721.23,0,0.0,7,0
CUST01190,Loyal Customer,27,3,1339.05,0,0.0,3,0
CUST01191,Discount Sensitive,52,1,510.71,0,0.0,1,0
CUST01192,Champion,24,3,1408.4,0,0.0,11,0
CUST01193,At Risk,457,0,0.0,0,0.0,0,0
CUST01194,Loyal Customer,85,2,1089.0,1,0.5,2,1
CUST01195,Dormant,94,1,542.27,0,1.0,4,0
CUST01196,Loyal Customer,111,2,2239.79,0,0.5,9,1
CUST01197,Discount Sensitive,77,2,406.22,0,0.0,3,3
CUST01198,Dormant,31,1,592.73,1,0.0,5,0
CUST01199,At Risk,359,0,0.0,0,0.0,1,0
CUST01200,Dormant,58,1,524.27,0,0.0,5,1
CUST01201,At Risk,158,1,842.85,0,0.0,7,0
CUST01202,At Risk,132,1,650.67,0,0.0,10,3
CUST01203,Discount Sensitive,60,1,149.0,0,0.0,4,0
CUST01204,Discount Sensitive,81,1,493.88,0,0.0,0,0
CUST01205,At Risk,262,0,0.0,0,0.0,1,0
CUST01206,Dormant,73,1,819.46,0,0.0,10,0
CUST01207,Discount Sensitive,110,1,350.93,0,0.0,0,0
CUST01208,Dormant,95,2,834.32,0,0.0,1,2
CUST01209,Loyal Customer,14,2,674.55,0,0.0,5,1
CUST01210,At Risk,266,0,0.0,0,0.0,0,1
CUST01211,Champion,5,3,2452.85,2,0.333,8,1
CUST01212,Loyal Customer,20,2,2285.58,0,0.0,0,1
CUST01213,At Risk,163,1,492.41,0,0.0,3,1
CUST01214,Dormant,124,1,1069.42,0,0.0,2,0
CUST01215,Loyal Customer,80,2,1232.11,0,0.0,0,2
CUST01216,Discount Sensitive,107,1,1022.33,0,0.0,10,2
CUST01217,At Risk,163,1,630.07,0,0.0,6,0
CUST01218,Loyal Customer,0,1,738.52,0,0.0,6,0
CUST01219,Discount Sensitive,86,2,832.04,1,0.0,5,0
CUST01220,Dormant,98,1,1095.74,0,0.0,1,0
CUST01221,Dormant,13,1,405.2,0,0.0,6,0
CUST01222,Loyal Customer,18,1,1199.39,0,0.0,0,1
CUST01223,Loyal Customer,118,3,1444.4,0,0.0,1,0
CUST01224,Dormant,33,1,1005.1,0,0.0,7,2
CUST01225,Dormant,97,1,620.28,1,0.0,3,0
CUST01226,Champion,37,3,1546.94,1,0.667,6,0
CUST01227,Champion,43,3,1385.66,1,0.333,8,0
CUST01228,At Risk,212,0,0.0,0,0.0,1,0
CUST01229,At Risk,147,1,484.49,0,0.0,5,0
CUST01230,Dormant,112,1,370.67,0,0.0,2,0
CUST01231,At Risk,226,0,0.0,0,0.0,0,0
CUST01232,At Risk,183,0,0.0,0,0.0,8,0
CUST01233,Dormant,64,1,551.18,0,0.0,8,0
CUST01234,Loyal Customer,115,2,1809.4,0,0.0,3,1
CUST01235,At Risk,161,1,522.53,0,0.0,3,1
CUST01236,Champion,6,3,971.97,0,0.0,8,0
CUST01237,Loyal Customer,103,2,1243.5,0,0.0,1,0
CUST01238,High Value Unhappy,68,3,3438.43,1,0.0,1,1
CUST01239,At Risk,193,0,0.0,0,0.0,7,0
CUST01240,Discount Sensitive,19,1,434.11,0,0.0,10,2
CUST01241,Dormant,38,1,185.08,0,0.0,9,0
CUST01242,High Value Unhappy,29,5,6982.41,1,0.0,0,2
CUST01243,Loyal Customer,74,3,1470.48,0,0.0,8,0
CUST01244,Champion,34,2,2233.4,1,0.0,7,0
CUST01245,At Risk,255,0,0.0,0,0.0,2,0
CUST01246,At Risk,262,0,0.0,0,0.0,1,3
CUST01247,Loyal Customer,3,1,1439.66,1,0.0,12,2
CUST01248,Dormant,103,1,1386.38,0,0.0,5,1
CUST01249,Champion,57,4,2733.47,0,0.0,12,4
CUST01250,Discount Sensitive,175,1,612.27,0,0.0,0,2
CUST01251,Discount Sensitive,52,1,420.63,0,0.0,3,1
CUST01252,Loyal Customer,38,2,2038.93,0,0.0,1,0
CUST01253,Loyal Customer,99,2,2035.62,0,0.0,13,1
CUST01254,High Value Unhappy,76,2,2465.71,1,0.0,3,0
CUST01255,High Value Unhappy,78,1,2060.75,1,0.0,8,0
CUST01256,At Risk,286,0,0.0,0,0.0,3,1
CUST01257,Loyal Customer,27,2,765.27,1,0.5,4,0
CUST01258,At Risk,250,0,0.0,0,0.0,7,0
CUST01259,Dormant,94,1,694.35,1,1.0,0,0
CUST01260,Loyal Customer,9,1,913.67,0,0.0,4,0
CUST01261,Dormant,18,1,345.05,0,0.0,1,0
CUST01262,Discount Sensitive,25,1,195.09,0,0.0,11,2
CUST01263,Champion,32,4,2970.8,1,0.25,5,1
CUST01264,Loyal Customer,51,1,2114.74,0,0.0,6,1
CUST01265,Champion,15,2,1398.17,0,0.0,12,0
CUST01266,Champion,51,3,2447.06,0,0.0,8,0
CUST01267,Loyal Customer,58,2,769.57,1,0.0,2,1
CUST01268,Dormant,19,1,471.22,1,1.0,5,2
CUST01269,Dormant,57,1,534.09,0,0.0,4,1
CUST01270,Discount Sensitive,57,1,309.87,1,0.0,4,0
CUST01271,Dormant,12,1,529.98,0,0.0,8,0
CUST01272,Loyal Customer,44,1,1860.0,0,0.0,1,0
CUST01273,Discount Sensitive,149,1,1219.74,0,0.0,1,0
CUST01274,Loyal Customer,25,2,802.94,0,0.0,15,0
CUST01275,Champion,34,3,2647.93,0,0.0,14,2
CUST01276,Discount Sensitive,120,1,412.12,0,0.0,3,0
CUST01277,Discount Sensitive,99,1,732.91,0,0.0,6,2
CUST01278,Loyal Customer,65,2,791.53,0,0.0,1,0
CUST01279,Discount Sensitive,101,1,1494.42,0,1.0,3,1
CUST01280,Champion,35,4,3888.23,0,0.0,5,0
CUST01281,At Risk,215,0,0.0,0,0.0,4,0
CUST01282,Dormant,78,1,499.65,1,0.0,5,0
CUST01283,Champion,40,8,5650.74,1,0.125,7,0
CUST01284,At Risk,192,0,0.0,0,0.0,1,0
CUST01285,Dormant,124,2,938.91,0,0.0,3,0
CUST01286,At Risk,226,0,0.0,0,0.0,2,0
CUST01287,Discount Sensitive,89,2,1153.33,0,0.0,3,0
CUST01288,Discount Sensitive,132,1,486.14,0,0.0,0,0
CUST01289,Loyal Customer,3,1,742.76,0,0.0,9,2
CUST01290,Loyal Customer,53,2,1164.42,0,0.0,9,0
CUST01291,At Risk,193,0,0.0,0,0.0,3,0
CUST01292,Loyal Customer,41,2,2412.52,0,0.0,3,0
CUST01293,Loyal Customer,15,2,866.63,0,0.0,0,0
CUST01294,Loyal Customer,3,1,750.26,0,0.0,9,0
CUST01295,Loyal Customer,121,3,1979.11,0,0.333,11,0
CUST01296,Discount Sensitive,16,1,416.31,0,0.0,2,0
CUST01297,Champion,2,4,1798.57,1,0.0,6,0
CUST01298,At Risk,329,0,0.0,0,0.0,0,0
CUST01299,At Risk,171,1,840.54,0,0.0,8,0
CUST01300,Champion,46,4,1939.2,1,0.0,10,0
CUST01301,Loyal Customer,85,2,884.57,0,0.0,4,0
CUST01302,Champion,1,5,3420.38,0,0.0,8,2
CUST01303,Loyal Customer,20,1,844.74,1,0.0,3,0
CUST01304,Loyal Customer,27,2,1145.58,0,0.0,8,0
CUST01305,Discount Sensitive,50,1,311.4,0,0.0,8,0
CUST01306,Loyal Customer,54,2,3337.79,0,0.0,2,2
CUST01307,At Risk,234,0,0.0,0,0.0,4,2
CUST01308,Dormant,119,1,380.96,0,0.0,5,1
CUST01309,Loyal Customer,73,3,1704.79,0,0.0,2,0
CUST01310,Loyal Customer,139,2,1213.35,0,0.0,8,1
CUST01311,Loyal Customer,43,2,1069.71,0,0.0,1,0
CUST01312,Champion,14,2,1611.51,0,0.0,5,0
CUST01313,Champion,4,2,1457.68,0,0.0,6,0
CUST01314,Loyal Customer,1,2,1066.73,0,0.0,5,0
CUST01315,At Risk,222,0,0.0,0,0.0,1,0
CUST01316,Dormant,120,1,407.44,0,0.0,13,2
CUST01317,At Risk,256,0,0.0,0,0.0,1,0
CUST01318,At Risk,130,1,396.5,0,0.0,2,1
CUST01319,Discount Sensitive,111,1,336.29,0,0.0,10,1
CUST01320,At Risk,150,1,500.0,0,0.0,6,1
CUST01321,Loyal Customer,99,5,1878.1,0,0.0,12,2
CUST01322,Dormant,96,1,564.8,0,0.0,2,0
CUST01323,At Risk,276,0,0.0,0,0.0,3,0
CUST01324,At Risk,227,0,0.0,0,0.0,1,1
CUST01325,At Risk,186,0,0.0,0,0.0,1,0
CUST01326,At Risk,131,1,1411.39,0,0.0,3,0
CUST01327,Champion,83,3,3429.24,0,0.0,10,2
CUST01328,Loyal Customer,54,2,2001.3,0,0.0,5,0
CUST01329,Loyal Customer,61,3,1252.03,0,0.333,5,0
CUST01330,Champion,3,3,2794.39,0,0.0,6,0
CUST01331,Champion,14,3,1877.49,1,0.0,10,1
CUST01332,Champion,17,4,3364.3,0,0.0,7,0
CUST01333,Dormant,47,1,420.65,0,0.0,2,1
CUST01334,At Risk,160,1,976.5,0,0.0,1,0
CUST01335,High Value Unhappy,75,2,2371.6,1,0.0,6,0
CUST01336,Loyal Customer,1,2,910.67,0,0.0,0,0
CUST01337,Dormant,49,1,793.95,0,0.0,14,1
CUST01338,Discount Sensitive,7,1,232.88,1,1.0,14,0
CUST01339,At Risk,162,1,450.33,0,0.0,3,0
CUST01340,Dormant,76,1,624.33,0,0.0,5,0
CUST01341,Dormant,38,1,395.13,0,0.0,5,0
CUST01342,Loyal Customer,84,2,1049.9,0,0.0,10,0
CUST01343,Loyal Customer,4,3,1079.78,0,0.0,3,0
CUST01344,At Risk,395,0,0.0,0,0.0,3,0
CUST01345,Loyal Customer,38,1,2465.11,0,0.0,7,0
CUST01346,Champion,38,3,2127.53,0,0.0,5,1
CUST01347,Discount Sensitive,128,1,316.63,0,0.0,3,0
CUST01348,At Risk,140,1,659.62,0,0.0,3,0
CUST01349,Loyal Customer,83,2,2446.67,0,0.0,0,2
CUST01350,At Risk,190,0,0.0,0,0.0,1,0
CUST01351,Discount Sensitive,30,1,542.87,1,1.0,7,0
